timestamp,source_ip,destination_ip,user_agent,login_successful,attack_flag
2025-04-29 01:35:08,177.191.165.161,44.154.114.91,Edge,1,0
2025-04-29 01:39:38,68.99.48.147,26.248.70.213,Bot,1,0
2025-04-29 01:49:07,112.92.66.56,170.24.127.96,Chrome,1,0
2025-04-29 01:55:54,3.36.61.5,236.86.61.59,Edge,1,0
2025-04-29 02:01:55,147.46.206.75,70.222.5.194,Edge,1,0
2025-04-29 02:07:28,148.9.18.41,122.113.112.29,Edge,1,0
2025-04-29 02:11:18,153.63.58.97,127.171.109.71,Safari,1,0
2025-04-29 02:14:25,84.239.135.38,211.61.35.120,Edge,1,0
2025-04-29 02:17:55,87.123.141.191,184.5.27.110,Chrome,1,0
2025-04-29 02:20:35,56.134.190.131,226.176.213.7,Edge,1,0
2025-04-29 02:24:58,182.154.117.186,8.63.140.169,Bot,1,0
2025-04-29 02:26:32,229.179.160.232,53.226.133.253,Edge,1,0
2025-04-29 02:27:39,111.112.19.215,210.254.252.227,Firefox,1,0
2025-04-29 02:36:34,82.186.177.255,71.166.86.215,Bot,1,0
2025-04-29 02:38:37,101.207.148.130,53.147.202.159,Firefox,1,0
2025-04-29 02:42:52,134.217.41.214,183.129.1.69,Firefox,1,0
2025-04-29 02:50:09,50.131.142.42,215.255.189.63,Chrome,1,0
2025-04-29 02:56:46,98.203.97.125,5.200.7.150,Bot,1,0
2025-04-29 03:01:04,238.84.42.135,164.148.133.19,Safari,1,0
2025-04-29 03:10:48,7.240.229.227,161.15.145.252,Firefox,1,0
2025-04-29 03:12:45,235.47.179.16,128.208.60.41,Bot,1,1
2025-04-29 03:21:40,32.247.62.133,125.89.16.223,Bot,1,0
2025-04-29 03:28:10,33.213.101.239,95.210.33.253,Chrome,1,0
2025-04-29 03:34:37,215.70.217.77,202.7.73.233,Edge,1,0
2025-04-29 03:37:31,59.39.87.58,10.32.136.27,Safari,1,0
2025-04-29 03:39:19,156.158.165.188,243.26.120.27,Chrome,1,0
2025-04-29 03:44:03,16.70.220.188,100.242.52.218,Edge,1,0
2025-04-29 03:45:59,197.195.219.204,144.115.203.130,Firefox,1,1
2025-04-29 03:52:26,149.24.19.87,151.30.165.233,Firefox,1,0
2025-04-29 04:01:53,240.178.81.28,27.50.154.231,Edge,1,1
2025-04-29 04:04:40,49.112.5.157,216.134.63.165,Chrome,1,0
2025-04-29 04:09:01,41.78.71.3,12.55.201.207,Edge,1,0
2025-04-29 04:15:34,236.127.58.189,166.9.13.25,Firefox,1,0
2025-04-29 04:17:50,227.37.94.139,157.187.231.130,Firefox,1,1
2025-04-29 04:19:01,19.169.106.161,74.209.62.118,Chrome,1,0
2025-04-29 04:22:22,170.97.29.76,4.7.12.40,Edge,1,0
2025-04-29 04:27:33,36.189.113.54,51.167.161.22,Bot,1,0
2025-04-29 04:35:11,18.195.174.52,129.57.233.153,Bot,1,0
2025-04-29 04:37:54,246.131.251.124,87.106.10.231,Firefox,1,0
2025-04-29 04:40:49,58.10.101.219,181.233.42.116,Firefox,1,0
2025-04-29 04:44:37,19.175.95.162,255.120.19.102,Firefox,1,0
2025-04-29 04:49:42,221.248.218.113,29.143.245.243,Bot,1,0
2025-04-29 04:57:35,179.153.173.96,225.37.5.122,Chrome,1,1
2025-04-29 05:00:49,220.195.195.253,252.96.25.157,Firefox,1,0
2025-04-29 05:05:00,133.225.247.138,237.38.163.255,Edge,1,0
2025-04-29 05:12:19,168.97.225.206,3.85.178.230,Chrome,1,0
2025-04-29 05:20:44,226.24.188.87,59.70.233.29,Edge,1,0
2025-04-29 05:26:19,52.209.48.214,216.121.175.90,Chrome,1,0
2025-04-29 05:34:53,216.242.159.44,61.139.74.49,Bot,1,0
2025-04-29 05:37:46,184.219.168.154,42.155.205.57,Edge,1,0
2025-04-29 05:41:49,165.17.62.76,183.22.192.240,Chrome,1,0
2025-04-29 05:45:49,155.48.173.164,229.10.252.50,Edge,1,0
2025-04-29 05:51:15,62.198.100.89,176.22.193.119,Edge,1,0
2025-04-29 05:58:00,43.238.122.253,65.43.178.170,Firefox,1,0
2025-04-29 06:06:46,209.105.63.117,201.173.254.29,Edge,1,0
2025-04-29 06:16:29,35.158.77.11,106.162.216.69,Safari,0,0
2025-04-29 06:26:06,137.136.37.121,59.156.243.30,Firefox,0,0
2025-04-29 06:32:05,45.30.50.255,111.89.29.104,Firefox,1,0
2025-04-29 06:36:45,130.254.122.57,208.25.29.243,Firefox,1,0
2025-04-29 06:46:10,231.221.231.216,229.173.74.223,Chrome,1,0
2025-04-29 06:46:24,107.43.27.244,203.22.187.198,Bot,1,0
2025-04-29 06:53:43,244.176.93.22,96.171.172.23,Bot,1,0
2025-04-29 06:58:46,194.173.182.172,21.161.214.63,Safari,1,0
2025-04-29 07:05:59,180.70.105.210,136.124.36.113,Chrome,1,0
2025-04-29 07:12:23,98.150.210.244,50.182.156.135,Bot,1,0
2025-04-29 07:19:27,197.60.97.149,244.201.226.97,Safari,1,0
2025-04-29 07:23:32,231.107.49.1,21.200.161.18,Safari,1,0
2025-04-29 07:25:03,38.89.43.32,174.142.172.46,Safari,1,0
2025-04-29 07:25:51,160.221.147.116,238.213.14.176,Bot,1,0
2025-04-29 07:30:30,231.162.76.40,164.242.111.191,Chrome,1,0
2025-04-29 07:39:27,122.185.56.154,4.3.221.118,Edge,1,0
2025-04-29 07:48:13,67.88.230.48,80.243.14.96,Bot,1,0
2025-04-29 07:54:22,16.164.47.137,249.215.32.234,Firefox,1,0
2025-04-29 07:59:42,150.135.32.53,74.1.162.188,Firefox,1,0
2025-04-29 08:08:52,100.153.248.184,92.89.203.237,Edge,1,0
2025-04-29 08:12:03,222.42.219.244,166.129.83.25,Bot,1,0
2025-04-29 08:17:08,172.101.105.100,101.239.18.224,Firefox,1,0
2025-04-29 08:21:04,107.126.35.57,179.65.165.191,Bot,1,0
2025-04-29 08:23:05,180.10.102.177,24.215.223.130,Edge,0,0
2025-04-29 08:26:55,176.236.173.83,147.232.49.153,Safari,1,0
2025-04-29 08:28:56,155.192.146.95,86.174.31.95,Edge,1,0
2025-04-29 08:34:01,32.255.205.247,192.243.118.13,Chrome,1,0
2025-04-29 08:36:41,163.8.27.212,236.163.95.132,Edge,1,0
2025-04-29 08:46:08,156.22.208.120,219.117.208.84,Firefox,1,0
2025-04-29 08:49:55,85.158.253.192,130.17.225.42,Bot,1,0
2025-04-29 08:54:27,105.149.90.197,80.189.140.63,Edge,1,0
2025-04-29 09:03:10,127.170.183.156,220.82.197.231,Edge,1,0
2025-04-29 09:05:36,66.13.22.85,245.252.167.20,Edge,1,0
2025-04-29 09:14:49,173.213.182.222,1.253.168.120,Chrome,1,0
2025-04-29 09:19:40,78.196.76.149,64.174.192.55,Bot,1,0
2025-04-29 09:24:48,227.42.184.237,158.64.77.180,Bot,1,0
2025-04-29 09:31:16,115.191.237.237,77.120.35.240,Firefox,1,0
2025-04-29 09:38:08,68.191.254.22,249.19.218.73,Edge,1,0
2025-04-29 09:46:23,89.6.17.251,118.7.194.159,Edge,1,0
2025-04-29 09:53:16,116.133.80.117,170.215.149.242,Edge,1,0
2025-04-29 09:55:56,126.22.76.75,88.254.238.74,Safari,0,0
2025-04-29 09:58:31,234.46.182.33,158.108.168.43,Firefox,1,0
2025-04-29 10:03:55,251.193.116.92,38.19.18.70,Chrome,1,0
2025-04-29 10:08:03,179.28.159.214,160.62.199.2,Chrome,1,0
2025-04-29 10:11:57,184.96.53.182,138.5.209.98,Chrome,1,0
2025-04-29 10:12:20,52.117.50.134,86.8.86.15,Chrome,1,0
2025-04-29 10:17:45,246.224.231.226,42.52.149.225,Chrome,1,0
2025-04-29 10:25:20,171.41.89.235,193.240.123.73,Bot,1,0
2025-04-29 10:29:17,31.243.21.207,100.235.176.0,Chrome,1,0
2025-04-29 10:35:17,187.197.122.214,19.141.149.170,Firefox,1,0
2025-04-29 10:37:58,110.177.247.238,59.237.33.197,Safari,1,0
2025-04-29 10:41:53,206.18.172.62,101.64.61.36,Firefox,1,0
2025-04-29 10:42:09,144.222.63.174,211.71.86.15,Edge,1,0
2025-04-29 10:46:54,81.213.127.108,86.183.10.175,Firefox,1,0
2025-04-29 10:51:55,77.42.171.230,41.58.201.240,Chrome,1,0
2025-04-29 11:01:54,235.231.230.15,59.84.54.116,Safari,0,0
2025-04-29 11:03:00,155.121.224.124,244.188.213.169,Edge,1,0
2025-04-29 11:10:13,27.47.171.120,252.137.130.229,Firefox,1,0
2025-04-29 11:11:33,54.224.165.169,108.120.103.129,Safari,1,0
2025-04-29 11:12:26,106.143.59.253,246.74.68.101,Chrome,1,0
2025-04-29 11:19:59,249.30.66.80,194.50.198.93,Chrome,1,0
2025-04-29 11:22:59,225.153.252.32,80.64.193.35,Firefox,1,0
2025-04-29 11:29:55,82.26.80.25,116.201.100.71,Edge,1,0
2025-04-29 11:39:06,149.44.219.171,237.23.202.135,Chrome,1,0
2025-04-29 11:44:06,132.5.192.172,66.68.43.130,Bot,1,0
2025-04-29 11:47:04,154.67.161.142,36.151.234.67,Bot,1,0
2025-04-29 11:47:45,213.12.226.58,207.30.229.17,Firefox,1,0
2025-04-29 11:53:40,241.200.155.103,220.82.135.124,Chrome,1,0
2025-04-29 12:02:11,197.145.118.59,64.41.42.45,Firefox,1,0
2025-04-29 12:09:00,197.238.142.175,27.64.41.154,Chrome,1,0
2025-04-29 12:16:14,190.115.233.8,177.206.186.52,Chrome,1,0
2025-04-29 12:19:28,204.9.176.226,39.218.86.220,Bot,1,0
2025-04-29 12:20:05,81.28.158.57,188.167.193.202,Edge,0,0
2025-04-29 12:21:41,107.224.111.37,19.51.240.157,Bot,1,0
2025-04-29 12:24:08,224.20.175.64,207.32.90.88,Safari,1,0
2025-04-29 12:27:36,251.140.172.152,79.19.160.167,Chrome,1,0
2025-04-29 12:32:28,190.201.161.28,53.174.57.191,Chrome,1,0
2025-04-29 12:37:28,133.197.31.32,123.222.183.62,Chrome,1,0
2025-04-29 12:45:58,87.241.62.160,35.135.120.24,Firefox,1,0
2025-04-29 12:53:33,17.191.194.155,89.147.188.168,Firefox,1,0
2025-04-29 13:00:36,225.160.224.162,188.94.1.136,Firefox,1,0
2025-04-29 13:05:27,178.68.228.207,178.176.213.87,Chrome,1,0
2025-04-29 13:12:43,139.206.168.143,67.141.85.146,Edge,1,0
2025-04-29 13:15:11,145.237.44.171,122.58.165.202,Safari,1,0
2025-04-29 13:20:13,50.39.192.116,148.22.174.68,Firefox,1,0
2025-04-29 13:25:36,145.100.41.209,137.198.187.193,Chrome,1,1
2025-04-29 13:27:21,220.12.200.191,226.65.222.248,Bot,1,0
2025-04-29 13:32:34,227.47.116.251,22.242.35.183,Bot,1,0
2025-04-29 13:36:04,128.77.32.134,118.179.132.102,Safari,1,1
2025-04-29 13:39:08,61.179.87.0,103.46.39.234,Safari,1,1
2025-04-29 13:42:36,70.102.79.32,213.37.89.88,Firefox,1,0
2025-04-29 13:45:03,239.202.135.255,43.21.113.163,Bot,1,0
2025-04-29 13:47:06,187.19.42.200,210.117.154.116,Edge,1,0
2025-04-29 13:57:06,145.198.84.3,249.31.98.89,Chrome,1,0
2025-04-29 14:04:55,81.162.57.0,194.127.254.192,Firefox,1,0
2025-04-29 14:08:48,16.3.84.182,11.31.235.0,Firefox,1,0
2025-04-29 14:17:07,51.8.98.214,177.187.227.35,Firefox,1,0
2025-04-29 14:23:26,90.225.10.84,104.154.180.203,Safari,1,0
2025-04-29 14:31:26,250.250.130.187,147.248.155.148,Firefox,1,0
2025-04-29 14:36:08,175.219.72.180,188.83.201.38,Bot,1,0
2025-04-29 14:42:32,164.114.126.224,170.172.92.187,Safari,1,0
2025-04-29 14:50:06,108.205.135.2,59.229.130.17,Edge,1,0
2025-04-29 14:54:21,114.173.132.98,18.227.224.64,Chrome,1,0
2025-04-29 14:58:08,72.88.56.58,236.128.180.146,Firefox,1,0
2025-04-29 15:04:20,111.239.237.136,62.149.37.215,Firefox,1,0
2025-04-29 15:13:45,3.11.26.131,232.87.132.221,Safari,1,0
2025-04-29 15:21:44,123.197.162.51,108.62.158.208,Bot,1,0
2025-04-29 15:22:45,106.142.134.54,118.16.133.19,Edge,1,0
2025-04-29 15:26:37,180.4.157.143,222.140.26.64,Chrome,1,0
2025-04-29 15:30:12,152.182.60.39,93.83.252.179,Bot,1,0
2025-04-29 15:38:09,231.213.94.160,73.111.46.35,Edge,1,0
2025-04-29 15:44:21,92.100.89.231,31.19.197.159,Firefox,1,0
2025-04-29 15:48:57,184.153.228.43,113.48.150.109,Safari,1,0
2025-04-29 15:49:59,113.104.106.170,118.32.186.21,Bot,1,0
2025-04-29 15:57:19,47.243.238.30,73.228.140.212,Safari,1,0
2025-04-29 15:59:28,103.236.208.107,96.37.9.142,Edge,1,0
2025-04-29 16:04:40,38.190.58.247,44.128.43.160,Bot,1,0
2025-04-29 16:11:21,3.183.223.131,105.158.220.21,Edge,1,0
2025-04-29 16:14:50,212.20.236.28,66.229.32.32,Edge,1,0
2025-04-29 16:22:35,56.254.156.102,156.74.135.132,Bot,1,0
2025-04-29 16:25:10,223.194.160.203,175.111.9.221,Bot,1,0
2025-04-29 16:31:11,86.223.229.6,169.97.148.197,Edge,1,0
2025-04-29 16:35:30,168.45.113.92,36.253.56.86,Chrome,1,1
2025-04-29 16:44:03,168.62.238.3,8.41.43.127,Chrome,1,0
2025-04-29 16:48:17,151.108.231.232,173.10.236.161,Chrome,1,1
2025-04-29 16:49:34,147.68.113.170,62.99.124.227,Bot,1,0
2025-04-29 16:50:31,255.133.171.127,210.73.68.202,Firefox,1,0
2025-04-29 16:52:26,181.253.37.110,211.154.45.36,Edge,1,0
2025-04-29 16:57:14,136.189.146.180,9.165.42.220,Chrome,1,0
2025-04-29 17:04:48,237.140.82.85,106.195.198.213,Firefox,1,0
2025-04-29 17:10:20,254.25.199.91,249.61.123.47,Edge,1,0
2025-04-29 17:20:17,246.99.190.249,166.125.51.209,Bot,1,0
2025-04-29 17:28:05,6.204.133.102,178.212.238.100,Edge,1,0
2025-04-29 17:29:05,71.179.137.152,18.26.89.78,Chrome,1,0
2025-04-29 17:33:48,236.8.187.185,21.190.84.218,Safari,1,1
2025-04-29 17:41:40,144.138.3.218,168.56.145.57,Firefox,1,0
2025-04-29 17:48:43,198.109.157.104,211.211.70.210,Bot,1,0
2025-04-29 17:50:38,218.196.93.1,111.176.200.238,Chrome,1,0
2025-04-29 17:57:21,131.255.213.241,255.107.83.61,Chrome,1,0
2025-04-29 18:01:48,208.43.243.28,105.73.189.148,Chrome,1,0
2025-04-29 18:02:06,65.11.52.61,37.62.117.86,Edge,1,0
2025-04-29 18:03:20,176.113.2.40,142.140.29.153,Firefox,1,0
2025-04-29 18:07:58,235.248.69.74,185.90.11.138,Firefox,1,0
2025-04-29 18:14:16,97.194.2.23,81.135.97.41,Firefox,1,0
2025-04-29 18:18:00,170.163.203.163,49.36.90.81,Bot,1,0
2025-04-29 18:21:49,25.0.148.91,189.243.51.112,Bot,1,0
2025-04-29 18:24:29,39.217.241.110,32.138.23.200,Edge,1,0
2025-04-29 18:25:21,135.6.118.200,124.92.7.155,Firefox,1,0
2025-04-29 18:34:54,119.251.223.64,13.241.68.73,Firefox,1,0
2025-04-29 18:41:46,52.90.55.159,200.14.32.127,Firefox,1,0
2025-04-29 18:44:22,24.240.137.47,67.174.98.71,Safari,1,0
2025-04-29 18:50:19,183.81.105.8,125.46.75.164,Safari,1,0
2025-04-29 18:52:15,85.60.7.81,4.94.254.76,Edge,1,0
2025-04-29 18:57:32,14.173.48.187,177.179.2.101,Chrome,1,0
2025-04-29 19:04:15,173.211.119.38,66.29.108.174,Edge,1,0
2025-04-29 19:12:10,116.25.180.177,123.126.66.89,Firefox,1,0
2025-04-29 19:19:40,106.233.44.73,97.16.78.152,Safari,1,0
2025-04-29 19:21:55,103.250.75.238,116.44.110.229,Firefox,1,0
2025-04-29 19:31:13,7.12.103.149,198.42.176.191,Bot,1,0
2025-04-29 19:39:38,159.183.178.183,112.6.112.165,Bot,1,0
2025-04-29 19:42:52,117.123.159.218,130.229.210.148,Edge,1,0
2025-04-29 19:49:56,230.163.47.10,45.93.84.32,Firefox,1,0
2025-04-29 19:59:03,83.54.58.55,91.10.195.39,Edge,1,0
2025-04-29 20:04:35,12.223.79.46,239.155.44.233,Firefox,1,0
2025-04-29 20:09:45,165.9.190.108,9.96.146.177,Bot,1,0
2025-04-29 20:13:35,14.6.104.26,227.21.138.155,Safari,1,1
2025-04-29 20:21:13,183.148.198.36,213.121.129.35,Bot,1,0
2025-04-29 20:23:12,24.99.92.21,10.98.246.198,Edge,0,1
2025-04-29 20:30:15,206.194.26.209,66.9.122.90,Chrome,1,0
2025-04-29 20:38:13,156.214.170.207,51.217.120.46,Chrome,1,0
2025-04-29 20:42:54,186.136.162.0,21.167.3.255,Safari,1,0
2025-04-29 20:44:02,36.21.62.113,168.30.56.240,Chrome,1,0
2025-04-29 20:44:13,25.216.2.85,207.192.33.124,Edge,1,0
2025-04-29 20:46:35,185.69.72.175,33.119.136.115,Chrome,1,0
2025-04-29 20:53:28,246.184.131.126,184.94.153.163,Safari,1,0
2025-04-29 21:00:15,66.1.114.125,76.9.39.193,Firefox,1,0
2025-04-29 21:06:46,247.197.169.220,99.138.117.148,Chrome,1,0
2025-04-29 21:16:01,168.62.184.255,151.163.4.83,Chrome,1,0
2025-04-29 21:20:56,249.248.43.156,128.224.216.195,Firefox,1,0
2025-04-29 21:23:34,137.108.200.196,231.144.255.154,Bot,1,1
2025-04-29 21:27:26,210.51.127.190,225.8.69.20,Safari,1,0
2025-04-29 21:35:00,36.10.8.162,87.16.173.31,Firefox,1,0
2025-04-29 21:37:02,38.179.81.123,51.115.241.58,Safari,1,0
2025-04-29 21:40:29,86.254.178.108,229.213.70.253,Edge,1,0
2025-04-29 21:43:57,84.243.91.90,18.125.248.175,Firefox,1,0
2025-04-29 21:52:28,224.124.150.10,64.120.11.249,Bot,1,0
2025-04-29 22:02:03,219.210.4.249,124.228.217.61,Safari,1,0
2025-04-29 22:10:56,16.21.116.50,220.98.43.92,Bot,1,0
2025-04-29 22:16:43,131.68.228.253,116.2.7.7,Bot,1,0
2025-04-29 22:24:45,84.29.206.109,203.233.149.66,Bot,1,1
2025-04-29 22:34:35,155.214.132.4,181.56.225.85,Safari,1,0
2025-04-29 22:38:11,242.236.1.172,190.202.193.121,Edge,1,0
2025-04-29 22:42:52,56.245.212.220,250.98.3.46,Firefox,1,0
2025-04-29 22:45:50,132.65.46.220,232.250.130.85,Chrome,1,0
2025-04-29 22:46:02,183.160.216.185,182.141.24.195,Bot,1,0
2025-04-29 22:48:38,232.122.99.80,164.47.23.123,Firefox,1,0
2025-04-29 22:53:28,21.212.7.242,28.96.223.98,Bot,0,0
2025-04-29 22:59:24,50.250.32.99,140.131.209.228,Chrome,1,0
2025-04-29 23:03:03,181.57.209.16,241.12.9.235,Edge,1,0
2025-04-29 23:11:50,172.2.187.77,91.53.71.72,Bot,1,0
2025-04-29 23:13:09,252.247.4.156,41.95.133.156,Firefox,0,0
2025-04-29 23:18:38,239.97.31.97,172.164.45.69,Edge,1,0
2025-04-29 23:19:55,112.2.31.147,61.2.119.154,Edge,1,0
2025-04-29 23:24:50,178.151.10.122,223.142.242.127,Edge,1,0
2025-04-29 23:30:23,242.204.11.126,26.88.31.37,Firefox,1,0
2025-04-29 23:37:57,71.64.220.135,97.72.249.100,Chrome,1,1
2025-04-29 23:42:59,7.85.44.190,109.64.240.21,Firefox,1,0
2025-04-29 23:43:59,220.162.164.212,120.3.190.184,Chrome,1,0
2025-04-29 23:50:49,12.253.92.77,115.52.151.198,Safari,0,0
2025-04-29 23:54:58,220.83.222.165,75.20.92.87,Safari,1,0
2025-04-30 00:03:13,167.33.65.22,244.87.225.190,Safari,1,0
2025-04-30 00:10:43,43.47.8.49,246.60.236.121,Chrome,1,0
2025-04-30 00:17:54,119.53.61.152,126.150.73.129,Safari,0,1
2025-04-30 00:26:58,40.109.93.96,139.149.104.224,Chrome,1,0
2025-04-30 00:32:48,203.123.225.209,138.131.64.10,Chrome,1,0
2025-04-30 00:38:49,171.15.91.56,30.196.218.155,Bot,1,0
2025-04-30 00:39:07,11.9.8.198,240.48.3.90,Chrome,1,0
2025-04-30 00:40:35,243.202.150.238,182.248.13.122,Bot,1,0
2025-04-30 00:50:00,159.101.77.119,134.134.102.89,Bot,1,0
2025-04-30 00:58:36,40.168.242.175,1.61.210.35,Firefox,1,0
2025-04-30 01:03:14,229.157.50.216,160.141.7.217,Firefox,1,1
2025-04-30 01:07:31,191.7.80.105,74.8.194.188,Edge,1,0
2025-04-30 01:15:47,61.252.53.115,202.30.241.238,Edge,1,0
2025-04-30 01:19:08,155.168.53.219,212.15.155.40,Edge,1,0
2025-04-30 01:26:12,234.223.4.40,8.183.180.175,Edge,0,0
2025-04-30 01:28:39,13.16.8.3,207.149.43.183,Firefox,1,0
2025-04-30 01:37:20,151.109.75.231,28.90.101.242,Safari,1,0
2025-04-30 01:40:39,67.174.25.147,129.199.222.86,Edge,1,0
2025-04-30 01:46:37,62.34.215.32,49.180.230.7,Safari,1,0
2025-04-30 01:51:18,29.195.196.86,49.36.175.212,Chrome,1,0
2025-04-30 01:53:16,42.183.1.50,57.21.65.195,Bot,1,0
2025-04-30 01:57:38,54.79.75.2,152.174.5.82,Bot,1,0
2025-04-30 02:03:32,192.52.96.216,179.71.62.143,Chrome,1,0
2025-04-30 02:07:29,86.98.205.180,16.158.83.4,Safari,1,0
2025-04-30 02:14:42,123.119.128.4,8.124.88.208,Edge,1,0
2025-04-30 02:15:30,42.73.219.232,148.83.114.141,Bot,1,0
2025-04-30 02:17:44,157.200.226.239,124.108.244.34,Bot,1,0
2025-04-30 02:26:37,140.211.244.213,196.67.210.159,Chrome,1,0
2025-04-30 02:36:08,147.31.101.252,116.8.223.64,Bot,1,0
2025-04-30 02:45:47,205.107.145.43,124.103.216.253,Bot,0,0
2025-04-30 02:51:02,123.65.240.101,22.4.43.106,Edge,1,0
2025-04-30 02:56:56,150.205.202.192,146.157.17.36,Chrome,1,0
2025-04-30 03:06:42,230.40.192.47,162.199.39.46,Safari,1,0
2025-04-30 03:15:50,187.159.50.204,146.167.183.182,Bot,1,0
2025-04-30 03:16:42,62.107.186.84,78.30.131.76,Bot,0,0
2025-04-30 03:26:01,103.24.224.145,19.85.211.223,Safari,1,0
2025-04-30 03:34:22,14.90.202.23,26.52.84.236,Bot,1,0
2025-04-30 03:42:51,241.254.213.206,244.29.34.255,Chrome,1,0
2025-04-30 03:52:20,38.194.9.53,124.78.209.226,Firefox,1,0
2025-04-30 04:00:58,21.77.46.209,76.48.231.123,Firefox,1,0
2025-04-30 04:06:19,233.148.190.0,215.24.219.137,Safari,1,0
2025-04-30 04:11:32,69.45.5.182,146.62.140.155,Bot,1,0
2025-04-30 04:18:53,111.20.12.82,13.190.58.27,Bot,1,0
2025-04-30 04:25:09,11.62.194.239,73.0.0.240,Firefox,1,0
2025-04-30 04:29:11,7.177.56.111,244.172.232.130,Safari,1,0
2025-04-30 04:36:11,217.85.87.9,19.34.58.43,Firefox,1,0
2025-04-30 04:41:47,137.245.167.47,128.255.109.127,Chrome,0,0
2025-04-30 04:45:42,212.172.93.214,153.170.59.74,Safari,1,0
2025-04-30 04:50:11,99.212.211.232,92.11.230.135,Bot,0,0
2025-04-30 04:57:36,214.136.250.39,170.187.134.136,Firefox,1,0
2025-04-30 04:58:18,104.70.198.223,66.32.98.149,Safari,1,0
2025-04-30 05:00:41,186.38.146.187,19.112.162.116,Chrome,1,0
2025-04-30 05:03:50,255.188.100.181,164.221.182.164,Edge,1,0
2025-04-30 05:04:31,163.67.116.57,123.24.20.219,Edge,1,0
2025-04-30 05:13:40,192.221.44.215,166.87.173.4,Edge,1,0
2025-04-30 05:15:21,153.177.243.7,10.184.210.245,Chrome,1,0
2025-04-30 05:23:24,54.72.154.216,119.103.205.143,Edge,1,0
2025-04-30 05:25:41,22.206.190.168,207.150.239.165,Bot,1,0
2025-04-30 05:31:01,46.98.132.123,237.156.221.176,Edge,1,0
2025-04-30 05:32:07,221.204.232.253,12.23.95.197,Edge,1,0
2025-04-30 05:41:12,163.98.10.112,145.38.99.94,Safari,1,0
2025-04-30 05:43:52,16.248.21.189,199.153.58.63,Firefox,1,0
2025-04-30 05:50:50,72.43.55.114,131.28.84.14,Edge,0,0
2025-04-30 05:52:21,230.147.114.164,175.214.143.42,Chrome,1,1
2025-04-30 05:57:54,21.230.62.23,132.204.58.241,Bot,0,0
2025-04-30 05:58:45,214.244.103.24,250.57.21.60,Bot,1,0
2025-04-30 06:02:54,66.159.116.9,226.163.159.55,Firefox,1,0
2025-04-30 06:10:45,118.2.219.72,176.152.245.157,Bot,1,1
2025-04-30 06:16:44,227.176.123.225,157.202.250.118,Chrome,1,0
2025-04-30 06:22:32,120.220.132.61,8.183.93.109,Edge,1,0
2025-04-30 06:29:20,47.72.42.234,176.36.162.4,Chrome,1,0
2025-04-30 06:38:12,26.79.27.126,50.72.93.69,Firefox,1,1
2025-04-30 06:43:06,106.36.142.139,88.102.141.186,Firefox,1,0
2025-04-30 06:48:38,196.9.130.181,231.7.220.119,Safari,1,0
2025-04-30 06:51:25,246.115.197.239,193.82.108.42,Edge,1,1
2025-04-30 06:52:06,56.90.132.231,67.171.33.213,Edge,1,0
2025-04-30 06:57:22,81.15.205.194,62.196.69.112,Safari,0,0
2025-04-30 07:05:29,245.30.83.238,177.11.93.68,Edge,1,0
2025-04-30 07:05:59,247.8.91.127,138.29.151.112,Edge,1,0
2025-04-30 07:14:55,93.59.6.218,89.91.87.50,Edge,1,1
2025-04-30 07:24:24,123.106.161.147,213.73.27.39,Edge,1,0
2025-04-30 07:32:10,181.200.244.217,119.124.127.68,Safari,1,0
2025-04-30 07:42:00,78.105.164.4,232.245.154.236,Bot,1,0
2025-04-30 07:43:05,101.226.77.155,149.142.49.211,Bot,1,0
2025-04-30 07:45:31,24.60.214.220,242.170.24.60,Safari,1,0
2025-04-30 07:47:15,127.178.83.224,84.9.186.251,Chrome,1,0
2025-04-30 07:48:29,183.139.33.4,148.215.126.109,Edge,1,0
2025-04-30 07:57:58,102.230.63.37,2.232.166.180,Safari,1,0
2025-04-30 07:59:51,147.147.57.51,180.146.237.154,Bot,1,0
2025-04-30 08:00:59,219.95.89.45,17.188.141.104,Bot,1,0
2025-04-30 08:09:08,169.43.173.163,102.107.60.139,Edge,1,0
2025-04-30 08:10:12,1.22.53.212,207.99.220.146,Edge,1,1
2025-04-30 08:13:14,75.140.92.125,44.129.138.34,Safari,1,0
2025-04-30 08:15:52,17.186.128.196,192.97.105.97,Edge,1,0
2025-04-30 08:24:45,64.41.81.251,117.237.125.44,Bot,1,1
2025-04-30 08:31:01,158.162.133.11,134.1.239.190,Safari,0,0
2025-04-30 08:38:26,191.225.235.239,222.116.57.111,Edge,1,0
2025-04-30 08:39:08,153.7.86.85,146.55.147.77,Edge,1,0
2025-04-30 08:39:58,124.202.228.218,8.168.111.191,Bot,1,0
2025-04-30 08:42:07,41.35.41.126,234.110.225.154,Chrome,1,0
2025-04-30 08:43:37,30.179.1.167,234.176.52.181,Safari,1,0
2025-04-30 08:44:28,34.191.228.157,16.174.71.181,Safari,1,0
2025-04-30 08:47:21,87.71.38.188,242.76.42.146,Bot,1,0
2025-04-30 08:50:28,252.28.144.7,33.166.233.72,Chrome,1,0
2025-04-30 08:55:34,181.226.2.151,91.67.126.116,Safari,1,0
2025-04-30 09:02:16,75.159.190.103,219.143.76.207,Chrome,1,0
2025-04-30 09:09:52,255.39.251.173,72.73.39.72,Chrome,1,0
2025-04-30 09:11:48,69.92.254.136,212.2.210.209,Edge,1,0
